,City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
28434,Visakhapatnam,01-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28435,Visakhapatnam,02-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28436,Visakhapatnam,03-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28437,Visakhapatnam,04-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28438,Visakhapatnam,05-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28439,Visakhapatnam,06-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28440,Visakhapatnam,07-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28441,Visakhapatnam,08-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28442,Visakhapatnam,09-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28443,Visakhapatnam,10-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28444,Visakhapatnam,11-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28445,Visakhapatnam,12-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28446,Visakhapatnam,13-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28447,Visakhapatnam,14-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28448,Visakhapatnam,15-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28449,Visakhapatnam,16-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28450,Visakhapatnam,17-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28451,Visakhapatnam,18-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28452,Visakhapatnam,19-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28453,Visakhapatnam,20-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28454,Visakhapatnam,21-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28455,Visakhapatnam,22-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28456,Visakhapatnam,23-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28457,Visakhapatnam,24-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28458,Visakhapatnam,25-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28459,Visakhapatnam,26-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28460,Visakhapatnam,27-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28461,Visakhapatnam,28-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28462,Visakhapatnam,29-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28463,Visakhapatnam,30-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28464,Visakhapatnam,31-07-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28465,Visakhapatnam,01-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28466,Visakhapatnam,02-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28467,Visakhapatnam,03-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28468,Visakhapatnam,04-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28469,Visakhapatnam,05-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28470,Visakhapatnam,06-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28471,Visakhapatnam,07-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28472,Visakhapatnam,08-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28473,Visakhapatnam,09-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28474,Visakhapatnam,10-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28475,Visakhapatnam,11-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28476,Visakhapatnam,12-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28477,Visakhapatnam,13-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28478,Visakhapatnam,14-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28479,Visakhapatnam,15-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28480,Visakhapatnam,16-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28481,Visakhapatnam,17-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28482,Visakhapatnam,18-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28483,Visakhapatnam,19-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28484,Visakhapatnam,20-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28485,Visakhapatnam,21-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28486,Visakhapatnam,22-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28487,Visakhapatnam,23-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28488,Visakhapatnam,24-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28489,Visakhapatnam,25-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28490,Visakhapatnam,26-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28491,Visakhapatnam,27-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28492,Visakhapatnam,28-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28493,Visakhapatnam,29-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28494,Visakhapatnam,30-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28495,Visakhapatnam,31-08-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28496,Visakhapatnam,01-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28497,Visakhapatnam,02-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28498,Visakhapatnam,03-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28499,Visakhapatnam,04-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28500,Visakhapatnam,05-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28501,Visakhapatnam,06-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28502,Visakhapatnam,07-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28503,Visakhapatnam,08-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28504,Visakhapatnam,09-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28505,Visakhapatnam,10-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28506,Visakhapatnam,11-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28507,Visakhapatnam,12-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28508,Visakhapatnam,13-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28509,Visakhapatnam,14-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28510,Visakhapatnam,15-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28511,Visakhapatnam,16-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28512,Visakhapatnam,17-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28513,Visakhapatnam,18-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28514,Visakhapatnam,19-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28515,Visakhapatnam,20-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28516,Visakhapatnam,21-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28517,Visakhapatnam,22-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28518,Visakhapatnam,23-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28519,Visakhapatnam,24-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28520,Visakhapatnam,25-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28521,Visakhapatnam,26-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28522,Visakhapatnam,27-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28523,Visakhapatnam,28-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28524,Visakhapatnam,29-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28525,Visakhapatnam,30-09-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28526,Visakhapatnam,01-10-2017,17.67,44.56,34.49143047551845,28.560659061126955,0.18,8.24,166.4635814889336
28527,Visakhapatnam,02-10-2017,23.36,52.29,34.49143047551845,28.560659061126955,0.13,7.94,166.4635814889336
28528,Visakhapatnam,03-10-2017,8.06,41.55,7.62,28.560659061126955,0.19,3.25,166.4635814889336
28529,Visakhapatnam,04-10-2017,18.44,56.15,17.02,28.560659061126955,0.27,6.86,166.4635814889336
28530,Visakhapatnam,05-10-2017,7.0,26.0,8.32,28.560659061126955,0.04,2.85,166.4635814889336
28531,Visakhapatnam,06-10-2017,8.88,21.41,11.04,28.560659061126955,0.22,2.4,166.4635814889336
28532,Visakhapatnam,07-10-2017,9.66,35.62,8.22,28.560659061126955,1.04,6.02,166.4635814889336
28533,Visakhapatnam,08-10-2017,7.79,30.0,7.6,28.560659061126955,0.11,8.01,166.4635814889336
28534,Visakhapatnam,09-10-2017,8.6,30.57,9.07,28.560659061126955,0.1,6.45,166.4635814889336
28535,Visakhapatnam,10-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28536,Visakhapatnam,11-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28537,Visakhapatnam,12-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28538,Visakhapatnam,13-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28539,Visakhapatnam,14-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28540,Visakhapatnam,15-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28541,Visakhapatnam,16-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28542,Visakhapatnam,17-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28543,Visakhapatnam,18-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28544,Visakhapatnam,19-10-2017,60.42,102.42,13.28,28.560659061126955,0.73,23.09,166.4635814889336
28545,Visakhapatnam,20-10-2017,67.45057794890306,118.12710293078135,1.38,28.560659061126955,0.03,14.9,166.4635814889336
28546,Visakhapatnam,21-10-2017,52.33,138.58,28.44,28.560659061126955,0.12,29.16,166.4635814889336
28547,Visakhapatnam,22-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28548,Visakhapatnam,23-10-2017,48.95,95.65,68.37,28.560659061126955,0.15,9.13,166.4635814889336
28549,Visakhapatnam,24-10-2017,20.0,36.0,30.85,28.560659061126955,0.02,2.45,166.4635814889336
28550,Visakhapatnam,25-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28551,Visakhapatnam,26-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28552,Visakhapatnam,27-10-2017,18.0,46.0,34.49143047551845,28.560659061126955,0.01,2.4,166.4635814889336
28553,Visakhapatnam,28-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28554,Visakhapatnam,29-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28555,Visakhapatnam,30-10-2017,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,0.0,14.53197725590996,166.4635814889336
28556,Visakhapatnam,31-10-2017,55.84,119.76,85.18,28.560659061126955,0.79,7.78,116.0
28557,Visakhapatnam,01-11-2017,47.12,96.39,80.43,0.17,1.25,4.36,149.0
28558,Visakhapatnam,02-11-2017,54.15,100.96,78.48,28.560659061126955,1.26,5.16,144.0
28559,Visakhapatnam,03-11-2017,39.54,83.03,77.85,28.560659061126955,1.14,5.99,141.0
28560,Visakhapatnam,04-11-2017,27.6,67.98,70.0,28.560659061126955,0.73,5.63,86.0
28561,Visakhapatnam,05-11-2017,23.59,57.01,65.63,28.560659061126955,0.72,5.44,82.0
28562,Visakhapatnam,06-11-2017,22.41,48.12,49.78,5.76,0.71,5.35,70.0
28563,Visakhapatnam,07-11-2017,28.03,55.26,62.64,4.43,0.79,4.23,94.0
28564,Visakhapatnam,08-11-2017,29.4,61.49,68.2,13.63,0.75,5.03,85.0
28565,Visakhapatnam,09-11-2017,42.25,81.14,75.27,13.34,0.83,6.52,90.0
28566,Visakhapatnam,10-11-2017,54.75,97.61,79.11,2.68,0.8,7.43,99.0
28567,Visakhapatnam,11-11-2017,60.62,109.46,109.06,0.38,0.85,7.45,148.0
28568,Visakhapatnam,12-11-2017,56.4,98.27,112.66,28.560659061126955,0.84,8.57,150.0
28569,Visakhapatnam,13-11-2017,33.02,72.5,89.53,19.44,0.75,5.84,130.0
28570,Visakhapatnam,14-11-2017,30.55,54.72,63.31,16.56,0.76,3.89,93.0
28571,Visakhapatnam,15-11-2017,13.1,27.08,42.26,14.82,0.74,4.74,85.0
28572,Visakhapatnam,16-11-2017,6.48,22.89,29.49,11.61,0.74,5.57,64.0
28573,Visakhapatnam,17-11-2017,7.8,18.72,22.19,14.27,0.76,5.12,63.0
28574,Visakhapatnam,18-11-2017,10.89,28.9,30.74,10.62,0.71,6.13,58.0
28575,Visakhapatnam,19-11-2017,15.12,28.67,31.24,8.23,0.63,5.84,52.0
28576,Visakhapatnam,20-11-2017,13.71,28.68,19.47,10.58,0.82,6.95,74.0
28577,Visakhapatnam,21-11-2017,38.17,61.47,42.78,8.68,0.79,4.93,62.0
28578,Visakhapatnam,22-11-2017,61.5,106.56,75.21,11.39,0.91,5.98,95.0
28579,Visakhapatnam,23-11-2017,67.51,130.08,72.79,25.32,1.02,8.7,120.0
28580,Visakhapatnam,24-11-2017,72.41,138.21,110.54,28.02,0.93,9.69,161.0
28581,Visakhapatnam,25-11-2017,69.52,119.5,121.73,30.52,0.94,8.78,174.0
28582,Visakhapatnam,26-11-2017,70.0,124.86,121.71,31.12,0.98,8.23,175.0
28583,Visakhapatnam,27-11-2017,62.29,125.91,95.86,41.42,1.07,7.34,153.0
28584,Visakhapatnam,28-11-2017,82.35,172.13,76.15,54.91,1.05,8.89,158.0
28585,Visakhapatnam,29-11-2017,51.25,133.9,71.32,44.58,0.81,5.7,138.0
28586,Visakhapatnam,30-11-2017,56.05,92.98,80.85,39.66,0.89,7.2,116.0
28587,Visakhapatnam,01-12-2017,61.99,126.25,90.05,40.34,0.91,10.41,122.0
28588,Visakhapatnam,02-12-2017,71.27,124.88,122.71,27.71,0.94,7.28,165.0
28589,Visakhapatnam,03-12-2017,69.02,114.81,110.02,29.42,0.93,6.61,157.0
28590,Visakhapatnam,04-12-2017,75.65,123.44,106.51,34.31,1.1,9.75,162.0
28591,Visakhapatnam,05-12-2017,98.32,184.65,81.64,55.94,1.23,9.07,207.0
28592,Visakhapatnam,06-12-2017,101.28,178.5,77.64,55.34,1.3,10.87,230.0
28593,Visakhapatnam,07-12-2017,83.65,141.02,96.71,36.78,1.09,12.56,195.0
28594,Visakhapatnam,08-12-2017,60.98,112.99,77.73,44.64,1.04,11.66,155.0
28595,Visakhapatnam,09-12-2017,55.61,111.86,53.68,44.59,1.06,10.45,104.0
28596,Visakhapatnam,10-12-2017,77.81,160.8,37.76,54.45,1.14,11.55,148.0
28597,Visakhapatnam,11-12-2017,72.49,126.78,46.58,47.58,1.11,10.08,132.0
28598,Visakhapatnam,12-12-2017,76.95,128.31,36.79,43.73,1.16,11.13,159.0
28599,Visakhapatnam,13-12-2017,80.72,149.08,36.13,41.51,1.26,7.11,169.0
28600,Visakhapatnam,14-12-2017,66.31,97.69,64.81,24.11,0.93,6.7,128.0
28601,Visakhapatnam,15-12-2017,66.12,97.87,71.93,36.82,1.04,5.84,125.0
28602,Visakhapatnam,16-12-2017,83.31,163.67,43.04,67.69,1.47,14.22,155.0
28603,Visakhapatnam,17-12-2017,92.11,181.98,52.25,56.71,1.26,14.12,206.0
28604,Visakhapatnam,18-12-2017,72.64,139.11,63.46,46.04,1.09,26.03,158.0
28605,Visakhapatnam,19-12-2017,55.81,121.39,77.78,43.94,0.91,9.21,131.0
28606,Visakhapatnam,20-12-2017,72.83,137.31,69.33,54.01,1.12,6.59,124.0
28607,Visakhapatnam,21-12-2017,67.7,110.88,82.73,41.12,1.1,6.93,142.0
